Entity,Code,Year,Palm fruit oil - Yield (tonnes per hectare)
Solomon Islands,SLB,1972,17.8571
Solomon Islands,SLB,1973,17.8571
Solomon Islands,SLB,1974,18.518501
Solomon Islands,SLB,1975,17.1429
Solomon Islands,SLB,1976,20.824303
Solomon Islands,SLB,1977,13.021501
Solomon Islands,SLB,1978,15.903801
Solomon Islands,SLB,1979,17.014
Solomon Islands,SLB,1980,19.4207
Solomon Islands,SLB,1981,24.878
Solomon Islands,SLB,1982,26.8355
Solomon Islands,SLB,1983,26.145601
Solomon Islands,SLB,1984,24.706802
Solomon Islands,SLB,1985,24.3022
Solomon Islands,SLB,1986,17.541302
Solomon Islands,SLB,1987,11.7917
Solomon Islands,SLB,1988,16.315401
Solomon Islands,SLB,1989,24.4857
Solomon Islands,SLB,1990,17.756802
Solomon Islands,SLB,1991,14.285701
Solomon Islands,SLB,1992,16.875
Solomon Islands,SLB,1993,17.5
Solomon Islands,SLB,1994,15.750001
Solomon Islands,SLB,1995,16.25
Solomon Islands,SLB,1996,16.25
Solomon Islands,SLB,1997,17.125
Solomon Islands,SLB,1998,17.25
Solomon Islands,SLB,1999,16.625
Solomon Islands,SLB,2000,16.6667
Solomon Islands,SLB,2001,16.6667
Solomon Islands,SLB,2002,16.6667
Solomon Islands,SLB,2003,16.6667
Solomon Islands,SLB,2004,16.6667
Solomon Islands,SLB,2005,16.6667
Solomon Islands,SLB,2006,17
Solomon Islands,SLB,2007,17
Solomon Islands,SLB,2008,16.1182
Solomon Islands,SLB,2009,15.151701
Solomon Islands,SLB,2010,14.692301
Solomon Islands,SLB,2011,13.642901
Solomon Islands,SLB,2012,15.800001
Solomon Islands,SLB,2013,15.000001
Solomon Islands,SLB,2014,14.950001
Solomon Islands,SLB,2015,14.740401
Solomon Islands,SLB,2016,12.1053
Solomon Islands,SLB,2017,12.500001
Solomon Islands,SLB,2018,11.9048
Solomon Islands,SLB,2019,7.7273
Solomon Islands,SLB,2020,8.636401
Solomon Islands,SLB,2021,10
Solomon Islands,SLB,2022,9.615401
Solomon Islands,SLB,2023,8.148101
Solomon Islands,SLB,2024,7.7615004
South America,OWID_SAM,1961,6.873385
South America,OWID_SAM,1962,7.084337
South America,OWID_SAM,1963,7.1377244
South America,OWID_SAM,1964,7.199148
South America,OWID_SAM,1965,7.1681414
South America,OWID_SAM,1966,7.4106364
South America,OWID_SAM,1967,7.5951295
South America,OWID_SAM,1968,7.812114
South America,OWID_SAM,1969,8.438486
South America,OWID_SAM,1970,8.834428
South America,OWID_SAM,1971,8.415426
South America,OWID_SAM,1972,8.760379
South America,OWID_SAM,1973,9.087188
South America,OWID_SAM,1974,10.168169
South America,OWID_SAM,1975,10.111585
South America,OWID_SAM,1976,9.484937
South America,OWID_SAM,1977,10.586227
South America,OWID_SAM,1978,9.944665
South America,OWID_SAM,1979,11.381731
South America,OWID_SAM,1980,11.34916
South America,OWID_SAM,1981,12.288544
South America,OWID_SAM,1982,11.8063345
South America,OWID_SAM,1983,13.074232
South America,OWID_SAM,1984,12.902567
South America,OWID_SAM,1985,13.057611
South America,OWID_SAM,1986,12.774678
South America,OWID_SAM,1987,13.564346
South America,OWID_SAM,1988,14.42173
South America,OWID_SAM,1989,14.59472
South America,OWID_SAM,1990,13.650114
South America,OWID_SAM,1991,11.843611
South America,OWID_SAM,1992,12.28252
South America,OWID_SAM,1993,13.081352
South America,OWID_SAM,1994,12.761217
South America,OWID_SAM,1995,12.709666
South America,OWID_SAM,1996,12.955264
South America,OWID_SAM,1997,13.1974945
South America,OWID_SAM,1998,14.30319
South America,OWID_SAM,1999,13.667793
South America,OWID_SAM,2000,13.542283
South America,OWID_SAM,2001,13.685991
South America,OWID_SAM,2002,12.918712
South America,OWID_SAM,2003,13.285357
South America,OWID_SAM,2004,14.199811
South America,OWID_SAM,2005,14.188746
South America,OWID_SAM,2006,14.847581
South America,OWID_SAM,2007,14.539897
South America,OWID_SAM,2008,15.206859
South America,OWID_SAM,2009,13.822223
South America,OWID_SAM,2010,15.661673
South America,OWID_SAM,2011,14.221365
South America,OWID_SAM,2012,15.12174
South America,OWID_SAM,2013,14.316112
South America,OWID_SAM,2014,14.90725
South America,OWID_SAM,2015,15.38614
South America,OWID_SAM,2016,14.289348
South America,OWID_SAM,2017,15.113506
South America,OWID_SAM,2018,14.852496
South America,OWID_SAM,2019,14.61131
South America,OWID_SAM,2020,14.087457
South America,OWID_SAM,2021,15.14531
South America,OWID_SAM,2022,15.699342
South America,OWID_SAM,2023,15.354417
South America,OWID_SAM,2024,15.034378
South America (FAO),,1961,6.8734
South America (FAO),,1962,7.0843
South America (FAO),,1963,7.1377006
South America (FAO),,1964,7.1991005
South America (FAO),,1965,7.1681004
South America (FAO),,1966,7.4106007
South America (FAO),,1967,7.5951004
South America (FAO),,1968,7.8121004
South America (FAO),,1969,8.4385
South America (FAO),,1970,8.834401
South America (FAO),,1971,8.4154005
South America (FAO),,1972,8.760401
South America (FAO),,1973,9.0872
South America (FAO),,1974,10.1682005
South America (FAO),,1975,10.1116
South America (FAO),,1976,9.4849
South America (FAO),,1977,10.586201
South America (FAO),,1978,9.9447
South America (FAO),,1979,11.3817005
South America (FAO),,1980,11.349201
South America (FAO),,1981,12.288501
South America (FAO),,1982,11.8063
South America (FAO),,1983,13.074201
South America (FAO),,1984,12.9026
South America (FAO),,1985,13.0576
South America (FAO),,1986,12.774701
South America (FAO),,1987,13.564301
South America (FAO),,1988,14.4217005
South America (FAO),,1989,14.594701
South America (FAO),,1990,13.650101
South America (FAO),,1991,11.8436
South America (FAO),,1992,12.2825
South America (FAO),,1993,13.081401
South America (FAO),,1994,12.761201
South America (FAO),,1995,12.709701
South America (FAO),,1996,12.9553
South America (FAO),,1997,13.1975
South America (FAO),,1998,14.303201
South America (FAO),,1999,13.667801
South America (FAO),,2000,13.5423
South America (FAO),,2001,13.686001
South America (FAO),,2002,12.918701
South America (FAO),,2003,13.285401
South America (FAO),,2004,14.1998005
South America (FAO),,2005,14.188701
South America (FAO),,2006,14.8476
South America (FAO),,2007,14.539901
South America (FAO),,2008,15.206902
South America (FAO),,2009,13.822201
South America (FAO),,2010,15.661701
South America (FAO),,2011,14.221401
South America (FAO),,2012,15.121701
South America (FAO),,2013,14.3161
South America (FAO),,2014,14.907301
South America (FAO),,2015,15.386101
South America (FAO),,2016,14.289301
South America (FAO),,2017,15.113501
South America (FAO),,2018,14.852501
South America (FAO),,2019,14.6113
South America (FAO),,2020,14.087501
South America (FAO),,2021,15.145301
South America (FAO),,2022,15.699301
South America (FAO),,2023,15.354402
South America (FAO),,2024,15.034401
South-eastern Asia (FAO),,1961,12.600301
South-eastern Asia (FAO),,1962,12.547401
South-eastern Asia (FAO),,1963,12.490701
South-eastern Asia (FAO),,1964,11.8321
South-eastern Asia (FAO),,1965,12.0878
South-eastern Asia (FAO),,1966,12.4341
South-eastern Asia (FAO),,1967,12.561501
South-eastern Asia (FAO),,1968,12.726601
South-eastern Asia (FAO),,1969,13.692101
South-eastern Asia (FAO),,1970,13.765401
South-eastern Asia (FAO),,1971,15.699701
South-eastern Asia (FAO),,1972,14.897401
South-eastern Asia (FAO),,1973,14.7331
South-eastern Asia (FAO),,1974,15.754201
South-eastern Asia (FAO),,1975,15.920201
South-eastern Asia (FAO),,1976,14.962201
South-eastern Asia (FAO),,1977,14.879601
South-eastern Asia (FAO),,1978,15.734401
South-eastern Asia (FAO),,1979,15.974701
South-eastern Asia (FAO),,1980,16.372002
South-eastern Asia (FAO),,1981,16.728802
South-eastern Asia (FAO),,1982,19.313002
South-eastern Asia (FAO),,1983,15.5186
South-eastern Asia (FAO),,1984,18.374
South-eastern Asia (FAO),,1985,17.699001
South-eastern Asia (FAO),,1986,17.4733
South-eastern Asia (FAO),,1987,17.311401
South-eastern Asia (FAO),,1988,17.1737
South-eastern Asia (FAO),,1989,17.793402
South-eastern Asia (FAO),,1990,17.2085
South-eastern Asia (FAO),,1991,15.122001
South-eastern Asia (FAO),,1992,15.0088005
South-eastern Asia (FAO),,1993,17.4099
South-eastern Asia (FAO),,1994,16.8675
South-eastern Asia (FAO),,1995,17.1844
South-eastern Asia (FAO),,1996,16.5657
South-eastern Asia (FAO),,1997,16.423302
South-eastern Asia (FAO),,1998,14.927402
South-eastern Asia (FAO),,1999,16.9409
South-eastern Asia (FAO),,2000,17.119902
South-eastern Asia (FAO),,2001,17.491302
South-eastern Asia (FAO),,2002,16.405401
South-eastern Asia (FAO),,2003,17.419
South-eastern Asia (FAO),,2004,18.0472
South-eastern Asia (FAO),,2005,18.5472
South-eastern Asia (FAO),,2006,19.183401
South-eastern Asia (FAO),,2007,17.5536
South-eastern Asia (FAO),,2008,18.2977
South-eastern Asia (FAO),,2009,17.9929
South-eastern Asia (FAO),,2010,18.0734
South-eastern Asia (FAO),,2011,18.754501
South-eastern Asia (FAO),,2012,19.289402
South-eastern Asia (FAO),,2013,18.278801
South-eastern Asia (FAO),,2014,18.9227
South-eastern Asia (FAO),,2015,18.8292
South-eastern Asia (FAO),,2016,16.8072
South-eastern Asia (FAO),,2017,18.2382
South-eastern Asia (FAO),,2018,17.4906
South-eastern Asia (FAO),,2019,17.4501
South-eastern Asia (FAO),,2020,17.468401
South-eastern Asia (FAO),,2021,18.1637
South-eastern Asia (FAO),,2022,17.480803
South-eastern Asia (FAO),,2023,17.3586
South-eastern Asia (FAO),,2024,17.6842
Suriname,SUR,1974,1.1498001
Suriname,SUR,1975,1.9605001
Suriname,SUR,1976,3.8889
Suriname,SUR,1977,5.3755
Suriname,SUR,1978,7.3304005
Suriname,SUR,1979,10.438001
Suriname,SUR,1980,8.0436
Suriname,SUR,1981,8.3626
Suriname,SUR,1982,6.7130003
Suriname,SUR,1983,6.3050003
Suriname,SUR,1984,5.8977003
Suriname,SUR,1985,6.1762004
Suriname,SUR,1986,4.9439
Suriname,SUR,1987,3.2237
Suriname,SUR,1988,1.8957001
Suriname,SUR,1989,2.2769
Suriname,SUR,1990,1.4184
Suriname,SUR,1991,1.6161001
Suriname,SUR,1992,2.3005002
Suriname,SUR,1993,2.0853002
Suriname,SUR,1994,2.0270002
Suriname,SUR,1995,2.0400002
Suriname,SUR,1996,1.9982
Suriname,SUR,1997,1.9974002
Suriname,SUR,1998,2
Suriname,SUR,1999,2.0833
Suriname,SUR,2000,2
Suriname,SUR,2001,2
Suriname,SUR,2002,2
Suriname,SUR,2003,2
Suriname,SUR,2004,2
Suriname,SUR,2005,2
Suriname,SUR,2006,2
Suriname,SUR,2007,2
Suriname,SUR,2008,2
Suriname,SUR,2009,2
Suriname,SUR,2010,2
Suriname,SUR,2011,2
Suriname,SUR,2012,2
Suriname,SUR,2013,2
Suriname,SUR,2014,1.9991001
Suriname,SUR,2015,1.9994001
Suriname,SUR,2016,1.9992001
Suriname,SUR,2017,1.9981
Suriname,SUR,2018,1.9988002
Suriname,SUR,2019,1.9987
Suriname,SUR,2020,1.9985001
Suriname,SUR,2021,1.9987
Suriname,SUR,2022,1.9986001
Suriname,SUR,2023,1.9986001
Suriname,SUR,2024,1.9986001
Tanzania,TZA,1961,8.1818
Tanzania,TZA,1962,9.5
Tanzania,TZA,1963,8.571401
Tanzania,TZA,1964,8.571401
Tanzania,TZA,1965,8.333301
Tanzania,TZA,1966,8.333301
Tanzania,TZA,1967,8.333301
Tanzania,TZA,1968,8.333301
Tanzania,TZA,1969,8.333301
Tanzania,TZA,1970,8.333301
Tanzania,TZA,1971,10
Tanzania,TZA,1972,10
Tanzania,TZA,1973,9.5
Tanzania,TZA,1974,9.5
Tanzania,TZA,1975,10
Tanzania,TZA,1976,10
Tanzania,TZA,1977,10
Tanzania,TZA,1978,10.750001
Tanzania,TZA,1979,10.750001
Tanzania,TZA,1980,10.731701
Tanzania,TZA,1981,10.731701
Tanzania,TZA,1982,10.731701
Tanzania,TZA,1983,10.731701
Tanzania,TZA,1984,10.731701
Tanzania,TZA,1985,10.9756
Tanzania,TZA,1986,11.0843
Tanzania,TZA,1987,11.3253
Tanzania,TZA,1988,11.5663
Tanzania,TZA,1989,11.8072
Tanzania,TZA,1990,11.9048
Tanzania,TZA,1991,12.261901
Tanzania,TZA,1992,12.093
Tanzania,TZA,1993,12.325601
Tanzania,TZA,1994,12.2727
Tanzania,TZA,1995,12.500001
Tanzania,TZA,1996,12.727301
Tanzania,TZA,1997,12.500001
Tanzania,TZA,1998,12.888901
Tanzania,TZA,1999,13.777801
Tanzania,TZA,2000,14.222201
Tanzania,TZA,2001,14.222201
Tanzania,TZA,2002,14.444401
Tanzania,TZA,2003,14.444401
Tanzania,TZA,2004,14.444401
Tanzania,TZA,2005,14.444401
Tanzania,TZA,2006,14.444401
Tanzania,TZA,2007,14.444401
Tanzania,TZA,2008,14.444401
Tanzania,TZA,2009,14.444401
Tanzania,TZA,2010,14.479201
Tanzania,TZA,2011,14.200001
Tanzania,TZA,2012,13.942301
Tanzania,TZA,2013,13.942301
Tanzania,TZA,2014,13.940201
Tanzania,TZA,2015,13.909201
Tanzania,TZA,2016,13.901501
Tanzania,TZA,2017,13.9006
Tanzania,TZA,2018,13.8851
Tanzania,TZA,2019,13.871401
Tanzania,TZA,2020,13.839201
Tanzania,TZA,2021,14.180301
Tanzania,TZA,2022,13.9631
Tanzania,TZA,2023,13.993402
Tanzania,TZA,2024,14.045401
Thailand,THA,1961,5.7895
Thailand,THA,1962,5.7895
Thailand,THA,1963,5.7895
Thailand,THA,1964,5.7895
Thailand,THA,1965,5.7895
Thailand,THA,1966,5.7895
Thailand,THA,1967,5.7895
Thailand,THA,1968,5.7895
Thailand,THA,1969,5.7895
Thailand,THA,1970,5.7895
Thailand,THA,1971,5.7895
Thailand,THA,1972,5.7895
Thailand,THA,1973,5.8333
Thailand,THA,1974,5.8333
Thailand,THA,1975,5.8235
Thailand,THA,1976,10.843
Thailand,THA,1977,12.207401
Thailand,THA,1978,10.3811
Thailand,THA,1979,10.281
Thailand,THA,1980,9.644401
Thailand,THA,1981,10.116501
Thailand,THA,1982,10.261801
Thailand,THA,1983,8.3618
Thailand,THA,1984,8.6948
Thailand,THA,1985,11.4455
Thailand,THA,1986,11.5823
Thailand,THA,1987,10.5312
Thailand,THA,1988,10.693001
Thailand,THA,1989,12.083301
Thailand,THA,1990,12.4143
Thailand,THA,1991,12.7466
Thailand,THA,1992,12.439701
Thailand,THA,1993,13.704101
Thailand,THA,1994,13.815101
Thailand,THA,1995,14.692101
Thailand,THA,1996,15.644701
Thailand,THA,1997,14.5218
Thailand,THA,1998,12.277401
Thailand,THA,1999,15.8583
Thailand,THA,2000,14.5311
Thailand,THA,2001,16.8686
Thailand,THA,2002,15.213301
Thailand,THA,2003,17.0286
Thailand,THA,2004,16.760601
Thailand,THA,2005,15.4311
Thailand,THA,2006,17.677101
Thailand,THA,2007,14.995701
Thailand,THA,2008,20.085402
Thailand,THA,2009,16.005201
Thailand,THA,2010,15.191501
Thailand,THA,2011,18.861502
Thailand,THA,2012,19.106
Thailand,THA,2013,20.5972
Thailand,THA,2014,19.372902
Thailand,THA,2015,17.0607
Thailand,THA,2016,18.067902
Thailand,THA,2017,18.130402
Thailand,THA,2018,18.1394
Thailand,THA,2019,18.109303
Thailand,THA,2020,17.269802
Thailand,THA,2021,17.5097
Thailand,THA,2022,18.937302
Thailand,THA,2023,18.389902
Thailand,THA,2024,18.332901
Togo,TGO,1961,8
Togo,TGO,1962,7.7333
Togo,TGO,1963,8.333301
Togo,TGO,1964,8.333301
Togo,TGO,1965,8.333301
Togo,TGO,1966,8.333301
Togo,TGO,1967,8.333301
Togo,TGO,1968,8.333301
Togo,TGO,1969,8.333301
Togo,TGO,1970,8.333301
Togo,TGO,1971,8.3871
Togo,TGO,1972,8.5161
Togo,TGO,1973,8.5161
Togo,TGO,1974,8.5443
Togo,TGO,1975,8.354401
Togo,TGO,1976,8.2911
Togo,TGO,1977,8.2278
Togo,TGO,1978,8.2278
Togo,TGO,1979,8.4906
Togo,TGO,1980,8.805
Togo,TGO,1981,8.805
Togo,TGO,1982,8.875
Togo,TGO,1983,8.5185
Togo,TGO,1984,8.5185
Togo,TGO,1985,8.5185
Togo,TGO,1986,8.888901
Togo,TGO,1987,8.888901
Togo,TGO,1988,8.888901
Togo,TGO,1989,8.888901
Togo,TGO,1990,8.888901
Togo,TGO,1991,8.888901
Togo,TGO,1992,8.888901
Togo,TGO,1993,8.888901
Togo,TGO,1994,8.888901
Togo,TGO,1995,8.7742
Togo,TGO,1996,8.727301
Togo,TGO,1997,8.846201
Togo,TGO,1998,8.846201
Togo,TGO,1999,8.5185
Togo,TGO,2000,8.5185
Togo,TGO,2001,8.5185
Togo,TGO,2002,8.5185
Togo,TGO,2003,8.5185
Togo,TGO,2004,8.5185
Togo,TGO,2005,8.5185
Togo,TGO,2006,8.5458
Togo,TGO,2007,8.5533
Togo,TGO,2008,8.564501
Togo,TGO,2009,8.5776005
Togo,TGO,2010,8.591901
Togo,TGO,2011,8.6066
Togo,TGO,2012,8.6208
Togo,TGO,2013,8.6477
Togo,TGO,2014,8.658401
Togo,TGO,2015,8.672701
Togo,TGO,2016,8.6829
Togo,TGO,2017,8.6856
Togo,TGO,2018,8.6801
Togo,TGO,2019,8.6756
Togo,TGO,2020,8.652401
Togo,TGO,2021,8.6806
Togo,TGO,2022,8.2348
Togo,TGO,2023,8.2421
Togo,TGO,2024,8.519501
Upper-middle-income countries,OWID_UMC,1961,11.978715
Upper-middle-income countries,OWID_UMC,1962,11.957709
Upper-middle-income countries,OWID_UMC,1963,11.807851
Upper-middle-income countries,OWID_UMC,1964,11.315738
Upper-middle-income countries,OWID_UMC,1965,11.332893
Upper-middle-income countries,OWID_UMC,1966,11.892926
Upper-middle-income countries,OWID_UMC,1967,12.043258
Upper-middle-income countries,OWID_UMC,1968,12.192646
Upper-middle-income countries,OWID_UMC,1969,13.335384
Upper-middle-income countries,OWID_UMC,1970,13.7453
Upper-middle-income countries,OWID_UMC,1971,15.1055355
Upper-middle-income countries,OWID_UMC,1972,14.697392
Upper-middle-income countries,OWID_UMC,1973,14.828049
Upper-middle-income countries,OWID_UMC,1974,15.894798
Upper-middle-income countries,OWID_UMC,1975,16.196806
Upper-middle-income countries,OWID_UMC,1976,15.202757
Upper-middle-income countries,OWID_UMC,1977,15.255298
Upper-middle-income countries,OWID_UMC,1978,15.899621
Upper-middle-income countries,OWID_UMC,1979,16.209646
Upper-middle-income countries,OWID_UMC,1980,16.450722
Upper-middle-income countries,OWID_UMC,1981,16.862837
Upper-middle-income countries,OWID_UMC,1982,19.236452
Upper-middle-income countries,OWID_UMC,1983,15.791636
Upper-middle-income countries,OWID_UMC,1984,18.402977
Upper-middle-income countries,OWID_UMC,1985,17.3021
Upper-middle-income countries,OWID_UMC,1986,17.071741
Upper-middle-income countries,OWID_UMC,1987,16.969627
Upper-middle-income countries,OWID_UMC,1988,16.890968
Upper-middle-income countries,OWID_UMC,1989,17.474525
Upper-middle-income countries,OWID_UMC,1990,16.857307
Upper-middle-income countries,OWID_UMC,1991,14.846058
Upper-middle-income countries,OWID_UMC,1992,14.772944
Upper-middle-income countries,OWID_UMC,1993,17.043367
Upper-middle-income countries,OWID_UMC,1994,16.528696
Upper-middle-income countries,OWID_UMC,1995,16.828522
Upper-middle-income countries,OWID_UMC,1996,16.29827
Upper-middle-income countries,OWID_UMC,1997,16.187185
Upper-middle-income countries,OWID_UMC,1998,14.882118
Upper-middle-income countries,OWID_UMC,1999,16.729513
Upper-middle-income countries,OWID_UMC,2000,16.864676
Upper-middle-income countries,OWID_UMC,2001,17.21535
Upper-middle-income countries,OWID_UMC,2002,16.197771
Upper-middle-income countries,OWID_UMC,2003,17.180647
Upper-middle-income countries,OWID_UMC,2004,17.805536
Upper-middle-income countries,OWID_UMC,2005,18.28951
Upper-middle-income countries,OWID_UMC,2006,18.938677
Upper-middle-income countries,OWID_UMC,2007,17.397186
Upper-middle-income countries,OWID_UMC,2008,18.123966
Upper-middle-income countries,OWID_UMC,2009,17.758577
Upper-middle-income countries,OWID_UMC,2010,17.928192
Upper-middle-income countries,OWID_UMC,2011,18.511955
Upper-middle-income countries,OWID_UMC,2012,19.051954
Upper-middle-income countries,OWID_UMC,2013,18.049898
Upper-middle-income countries,OWID_UMC,2014,18.644535
Upper-middle-income countries,OWID_UMC,2015,18.59392
Upper-middle-income countries,OWID_UMC,2016,16.682135
Upper-middle-income countries,OWID_UMC,2017,18.052265
Upper-middle-income countries,OWID_UMC,2018,17.340357
Upper-middle-income countries,OWID_UMC,2019,17.29154
Upper-middle-income countries,OWID_UMC,2020,17.298649
Upper-middle-income countries,OWID_UMC,2021,18.00935
Upper-middle-income countries,OWID_UMC,2022,17.448141
Upper-middle-income countries,OWID_UMC,2023,17.262154
Upper-middle-income countries,OWID_UMC,2024,17.547228
Venezuela,VEN,1980,8.6468
Venezuela,VEN,1981,8.175
Venezuela,VEN,1982,8.465501
Venezuela,VEN,1983,9.2046
Venezuela,VEN,1984,9.0775
Venezuela,VEN,1985,9.27
Venezuela,VEN,1986,8.978701
Venezuela,VEN,1987,9.162201
Venezuela,VEN,1988,8.287001
Venezuela,VEN,1989,9.4796
Venezuela,VEN,1990,8.766001
Venezuela,VEN,1991,9.501901
Venezuela,VEN,1992,6.2009
Venezuela,VEN,1993,8.0001
Venezuela,VEN,1994,9.000401
Venezuela,VEN,1995,9.1703005
Venezuela,VEN,1996,9.1703005
Venezuela,VEN,1997,11.232301
Venezuela,VEN,1998,13.5486
Venezuela,VEN,1999,13.4741
Venezuela,VEN,2000,15.080701
Venezuela,VEN,2001,13.873501
Venezuela,VEN,2002,12.735801
Venezuela,VEN,2003,10.583701
Venezuela,VEN,2004,13.4786005
Venezuela,VEN,2005,11.586901
Venezuela,VEN,2006,12.173401
Venezuela,VEN,2007,12.2693
Venezuela,VEN,2008,11.8957
Venezuela,VEN,2009,11.5098
Venezuela,VEN,2010,11.336901
Venezuela,VEN,2011,11.6336
Venezuela,VEN,2012,10.987801
Venezuela,VEN,2013,11.171101
Venezuela,VEN,2014,10.2816
Venezuela,VEN,2015,10.864901
Venezuela,VEN,2016,11.278401
Venezuela,VEN,2017,11.1029005
Venezuela,VEN,2018,10.5227
Venezuela,VEN,2019,11.947801
Venezuela,VEN,2020,11.2676
Venezuela,VEN,2021,9.8788
Venezuela,VEN,2022,11.141701
Venezuela,VEN,2023,11.838901
Venezuela,VEN,2024,11.2826
Western Africa (FAO),,1961,2.9011002
Western Africa (FAO),,1962,2.9475002
Western Africa (FAO),,1963,2.9283001
Western Africa (FAO),,1964,2.9112
Western Africa (FAO),,1965,2.9133003
Western Africa (FAO),,1966,2.9243002
Western Africa (FAO),,1967,3.0371003
Western Africa (FAO),,1968,3.0233002
Western Africa (FAO),,1969,3.0114
Western Africa (FAO),,1970,3.0789
Western Africa (FAO),,1971,3.1129
Western Africa (FAO),,1972,3.1972
Western Africa (FAO),,1973,3.1958003
Western Africa (FAO),,1974,3.2792
Western Africa (FAO),,1975,3.3021002
Western Africa (FAO),,1976,3.2999
Western Africa (FAO),,1977,3.1839
Western Africa (FAO),,1978,3.3134
Western Africa (FAO),,1979,3.1948001
Western Africa (FAO),,1980,3.2580001
Western Africa (FAO),,1981,3.2682002
Western Africa (FAO),,1982,3.3007002
Western Africa (FAO),,1983,3.3171003
Western Africa (FAO),,1984,3.2134001
Western Africa (FAO),,1985,3.2381003
Western Africa (FAO),,1986,3.3523002
Western Africa (FAO),,1987,3.3409
Western Africa (FAO),,1988,3.3040001
Western Africa (FAO),,1989,3.3459
Western Africa (FAO),,1990,3.3919
Western Africa (FAO),,1991,3.3262
Western Africa (FAO),,1992,3.3065002
Western Africa (FAO),,1993,3.3137002
Western Africa (FAO),,1994,3.2932
Western Africa (FAO),,1995,3.2723002
Western Africa (FAO),,1996,3.3186002
Western Africa (FAO),,1997,3.1456003
Western Africa (FAO),,1998,3.2154
Western Africa (FAO),,1999,3.2400002
Western Africa (FAO),,2000,3.1871002
Western Africa (FAO),,2001,3.1367002
Western Africa (FAO),,2002,3.1709
Western Africa (FAO),,2003,3.1661003
Western Africa (FAO),,2004,3.2374
Western Africa (FAO),,2005,3.1677
Western Africa (FAO),,2006,3.3532002
Western Africa (FAO),,2007,3.2919002
Western Africa (FAO),,2008,3.285
Western Africa (FAO),,2009,3.4029
Western Africa (FAO),,2010,3.2098002
Western Africa (FAO),,2011,3.2527
Western Africa (FAO),,2012,3.2884002
Western Africa (FAO),,2013,3.5333002
Western Africa (FAO),,2014,3.489
Western Africa (FAO),,2015,3.4455001
Western Africa (FAO),,2016,3.4410002
Western Africa (FAO),,2017,3.4173002
Western Africa (FAO),,2018,3.3918002
Western Africa (FAO),,2019,3.4367
Western Africa (FAO),,2020,3.4206002
Western Africa (FAO),,2021,3.4645002
Western Africa (FAO),,2022,3.3965
Western Africa (FAO),,2023,3.4016004
Western Africa (FAO),,2024,3.4049
World,OWID_WRL,1961,3.7658002
World,OWID_WRL,1962,3.8702002
World,OWID_WRL,1963,3.8605
World,OWID_WRL,1964,3.8379002
World,OWID_WRL,1965,3.8126004
World,OWID_WRL,1966,3.8856003
World,OWID_WRL,1967,4.2653
World,OWID_WRL,1968,4.4186
World,OWID_WRL,1969,4.4818
World,OWID_WRL,1970,4.6362004
World,OWID_WRL,1971,4.9272003
World,OWID_WRL,1972,5.1932006
World,OWID_WRL,1973,5.3082004
World,OWID_WRL,1974,5.5738
World,OWID_WRL,1975,5.9255004
World,OWID_WRL,1976,5.9149003
World,OWID_WRL,1977,5.9858003
World,OWID_WRL,1978,6.6693
World,OWID_WRL,1979,6.5742006
World,OWID_WRL,1980,6.9815
World,OWID_WRL,1981,7.6026006
World,OWID_WRL,1982,8.5319
World,OWID_WRL,1983,7.8801003
World,OWID_WRL,1984,8.653001
World,OWID_WRL,1985,8.8232
World,OWID_WRL,1986,9.1161
World,OWID_WRL,1987,9.071
World,OWID_WRL,1988,9.495201
World,OWID_WRL,1989,10.048401
World,OWID_WRL,1990,9.9591
World,OWID_WRL,1991,9.3043
World,OWID_WRL,1992,9.360201
World,OWID_WRL,1993,10.5087
World,OWID_WRL,1994,10.4003
World,OWID_WRL,1995,10.599701
World,OWID_WRL,1996,10.609701
World,OWID_WRL,1997,10.7705
World,OWID_WRL,1998,10.2904005
World,OWID_WRL,1999,11.464401
World,OWID_WRL,2000,11.629001
World,OWID_WRL,2001,11.906301
World,OWID_WRL,2002,11.6195
World,OWID_WRL,2003,12.2796
World,OWID_WRL,2004,12.7613
World,OWID_WRL,2005,13.252901
World,OWID_WRL,2006,14.1703005
World,OWID_WRL,2007,13.288501
World,OWID_WRL,2008,13.883701
World,OWID_WRL,2009,13.706301
World,OWID_WRL,2010,14.039201
World,OWID_WRL,2011,14.5886
World,OWID_WRL,2012,15.035001
World,OWID_WRL,2013,14.757001
World,OWID_WRL,2014,15.075201
World,OWID_WRL,2015,15.067201
World,OWID_WRL,2016,13.7381
World,OWID_WRL,2017,14.863001
World,OWID_WRL,2018,14.3886
World,OWID_WRL,2019,14.369501
World,OWID_WRL,2020,14.382401
World,OWID_WRL,2021,14.8506
World,OWID_WRL,2022,14.3655
World,OWID_WRL,2023,14.1527
World,OWID_WRL,2024,14.425901
